Date,Open,High,Low,Close,Adj Close,Volume
3/2/2012,6.880000,6.900000,6.742000,6.808000,6.808000,2750000
3/5/2012,6.870000,6.880000,6.692000,6.754000,6.754000,2335000
3/6/2012,6.650000,6.656000,6.524000,6.622000,6.622000,2869000
3/7/2012,6.624000,6.662000,6.582000,6.624000,6.624000,1824500
3/8/2012,6.622000,6.698000,6.608000,6.614000,6.614000,3166500
3/9/2012,6.640000,7.062000,6.640000,6.948000,6.948000,7767000
3/12/2012,6.938000,7.258000,6.920000,7.202000,7.202000,9816500
3/13/2012,7.302000,7.318000,7.100000,7.218000,7.218000,5008000
3/14/2012,7.200000,7.200000,6.960000,7.058000,7.058000,4257500
3/15/2012,7.056000,7.096000,6.956000,7.000000,7.000000,2858000
3/16/2012,6.980000,7.178000,6.966000,7.064000,7.064000,3646500
3/19/2012,7.052000,7.064000,6.908000,6.996000,6.996000,5078000
3/20/2012,6.996000,7.040000,6.914000,6.992000,6.992000,2835000
3/21/2012,6.988000,7.060000,6.920000,7.030000,7.030000,3036000
3/22/2012,6.994000,7.030000,6.860000,6.880000,6.880000,2612000
3/23/2012,6.852000,6.926000,6.630000,6.816000,6.816000,5853000
3/26/2012,7.118000,7.618000,7.008000,7.480000,7.480000,15702500
3/27/2012,7.432000,7.990000,7.406000,7.588000,7.588000,12696000
3/28/2012,7.556000,7.688000,7.422000,7.570000,7.570000,4775000
3/29/2012,7.638000,7.638000,7.406000,7.466000,7.466000,3982000
3/30/2012,7.504000,7.588000,7.336000,7.448000,7.448000,4432000
4/2/2012,7.466000,7.594000,7.306000,7.316000,7.316000,5143000
4/3/2012,7.340000,7.694000,7.334000,7.602000,7.602000,5490500
4/4/2012,7.054000,7.098000,6.938000,7.000000,7.000000,22409000
4/5/2012,7.020000,7.088000,6.882000,6.896000,6.896000,7547000
4/9/2012,6.820000,6.858000,6.620000,6.630000,6.630000,8278500
4/10/2012,6.630000,6.770000,6.420000,6.492000,6.492000,9238500
4/11/2012,6.648000,6.658000,6.402000,6.618000,6.618000,5527500
4/12/2012,6.754000,6.896000,6.584000,6.688000,6.688000,5169500
4/13/2012,6.788000,6.808000,6.570000,6.718000,6.718000,3248000
4/16/2012,6.682000,6.740000,6.418000,6.450000,6.450000,5498000
4/17/2012,6.486000,6.614000,6.408000,6.448000,6.448000,5577500
4/18/2012,6.418000,6.550000,6.306000,6.532000,6.532000,4115500
4/19/2012,6.550000,6.686000,6.500000,6.632000,6.632000,3874500
4/20/2012,6.628000,6.746000,6.588000,6.632000,6.632000,4109000
4/23/2012,6.572000,6.594000,6.342000,6.388000,6.388000,4454000
4/24/2012,6.364000,6.440000,6.200000,6.364000,6.364000,3372500
4/25/2012,6.414000,6.598000,6.414000,6.582000,6.582000,3561000
4/26/2012,6.592000,6.704000,6.582000,6.698000,6.698000,2126500
4/27/2012,6.720000,6.726000,6.582000,6.668000,6.668000,2955000
4/30/2012,6.654000,6.672000,6.516000,6.626000,6.626000,2069500
5/1/2012,6.626000,6.842000,6.626000,6.756000,6.756000,3295000
5/2/2012,6.700000,6.878000,6.678000,6.788000,6.788000,2486500
5/3/2012,6.782000,6.800000,6.426000,6.492000,6.492000,4206500
5/4/2012,6.464000,6.492000,6.280000,6.366000,6.366000,6237500
5/7/2012,6.392000,6.516000,6.322000,6.494000,6.494000,5790000
5/8/2012,6.500000,6.546000,5.874000,6.038000,6.038000,15486000
5/9/2012,6.060000,6.154000,5.952000,6.012000,6.012000,9739500
5/10/2012,6.594000,6.936000,6.480000,6.592000,6.592000,27781500
5/11/2012,6.498000,6.688000,6.432000,6.450000,6.450000,6106500
5/14/2012,6.384000,6.426000,6.010000,6.012000,6.012000,6904500
5/15/2012,6.052000,6.192000,5.844000,5.886000,5.886000,7928500
5/16/2012,5.916000,6.036000,5.776000,5.836000,5.836000,6285500
5/17/2012,5.860000,5.958000,5.648000,5.714000,5.714000,5745000
5/18/2012,5.674000,5.692000,5.366000,5.512000,5.512000,8082500
5/21/2012,5.516000,5.852000,5.424000,5.754000,5.754000,7376000
5/22/2012,6.020000,6.268000,6.000000,6.160000,6.160000,11831000
5/23/2012,6.112000,6.210000,5.900000,6.204000,6.204000,6102000
5/24/2012,6.250000,6.250000,5.938000,6.056000,6.056000,5378000
5/25/2012,6.032000,6.082000,5.840000,5.962000,5.962000,3785000
5/29/2012,6.002000,6.386000,6.002000,6.338000,6.338000,8250000
5/30/2012,6.216000,6.284000,6.048000,6.082000,6.082000,6536000
5/31/2012,6.014000,6.058000,5.750000,5.900000,5.900000,5593500
6/1/2012,5.706000,5.832000,5.552000,5.630000,5.630000,4429000
6/4/2012,5.606000,5.682000,5.422000,5.576000,5.576000,5154500
6/5/2012,5.568000,5.678000,5.512000,5.582000,5.582000,3154500
6/6/2012,5.640000,5.890000,5.628000,5.844000,5.844000,4549500
6/7/2012,5.962000,5.974000,5.770000,5.786000,5.786000,2460500
6/8/2012,5.772000,6.038000,5.630000,6.016000,6.016000,4405500
6/11/2012,6.062000,6.200000,5.792000,5.824000,5.824000,3180000
6/12/2012,5.846000,5.968000,5.762000,5.932000,5.932000,2845000
6/13/2012,5.910000,6.128000,5.894000,5.954000,5.954000,4220500
6/14/2012,6.036000,6.130000,5.724000,5.878000,5.878000,4361000
6/15/2012,5.878000,5.990000,5.762000,5.982000,5.982000,3234000
6/18/2012,5.988000,6.466000,5.900000,6.368000,6.368000,6284000
6/19/2012,6.404000,6.532000,6.300000,6.418000,6.418000,4555500
6/20/2012,6.700000,6.900000,6.642000,6.756000,6.756000,17112000
6/21/2012,6.852000,6.856000,6.368000,6.438000,6.438000,9459500
6/22/2012,6.520000,6.796000,6.492000,6.758000,6.758000,15233000
6/25/2012,6.788000,6.824000,6.550000,6.622000,6.622000,7492500
6/26/2012,6.410000,6.470000,6.278000,6.322000,6.322000,13069500
6/27/2012,6.380000,6.490000,6.314000,6.392000,6.392000,5236000
6/28/2012,6.380000,6.422000,6.124000,6.282000,6.282000,4570500
6/29/2012,6.560000,6.560000,6.200000,6.258000,6.258000,5629000
7/2/2012,6.270000,6.360000,6.038000,6.080000,6.080000,6578000
7/3/2012,6.120000,6.200000,6.080000,6.132000,6.132000,4735000
7/5/2012,6.162000,6.334000,6.160000,6.246000,6.246000,6269000
7/6/2012,6.198000,6.346000,6.160000,6.198000,6.198000,3922500
7/9/2012,6.188000,6.366000,6.134000,6.298000,6.298000,4552500
7/10/2012,6.308000,6.496000,6.178000,6.254000,6.254000,3792000
7/11/2012,6.314000,6.336000,6.202000,6.302000,6.302000,3193000
7/12/2012,6.258000,6.602000,6.160000,6.540000,6.540000,5628500
7/13/2012,6.594000,6.880000,6.566000,6.850000,6.850000,6524000
7/16/2012,6.864000,7.200000,6.780000,7.192000,7.192000,8720000
7/17/2012,7.000000,7.042000,6.476000,6.670000,6.670000,12846500
7/18/2012,6.284000,6.734000,6.212000,6.430000,6.430000,14409500
7/19/2012,6.544000,6.630000,6.408000,6.454000,6.454000,7179500
7/20/2012,6.414000,6.450000,6.250000,6.358000,6.358000,7842500
7/23/2012,6.210000,6.260000,6.124000,6.132000,6.132000,6934000
7/24/2012,6.132000,6.208000,5.924000,5.968000,5.968000,7501500
7/25/2012,5.984000,5.996000,5.750000,5.790000,5.790000,14211000
7/26/2012,5.980000,6.000000,5.528000,5.626000,5.626000,11311500
7/27/2012,5.742000,5.932000,5.620000,5.902000,5.902000,8365000
7/30/2012,5.902000,6.050000,5.442000,5.470000,5.470000,10326000
7/31/2012,5.508000,5.594000,5.470000,5.484000,5.484000,7875500
8/1/2012,5.598000,5.598000,5.206000,5.250000,5.250000,7961500
8/2/2012,5.368000,5.370000,5.104000,5.220000,5.220000,6525500
8/3/2012,5.380000,5.510000,5.348000,5.454000,5.454000,6047500
8/6/2012,5.510000,5.740000,5.510000,5.654000,5.654000,7641000
8/7/2012,5.754000,6.180000,5.700000,6.050000,6.050000,11936000
8/8/2012,5.980000,6.000000,5.718000,5.818000,5.818000,6544500
8/9/2012,5.904000,6.000000,5.826000,5.882000,5.882000,3363000
8/10/2012,5.862000,5.988000,5.862000,5.988000,5.988000,3537000
8/13/2012,5.938000,6.260000,5.820000,6.234000,6.234000,4350500
8/14/2012,6.150000,6.234000,5.852000,5.884000,5.884000,3967000
8/15/2012,5.878000,5.940000,5.762000,5.880000,5.880000,2627000
8/16/2012,5.906000,6.078000,5.900000,6.060000,6.060000,3345000
8/17/2012,6.058000,6.142000,5.996000,6.002000,6.002000,2541000
8/20/2012,6.030000,6.078000,5.820000,5.902000,5.902000,5895500
8/21/2012,5.916000,6.000000,5.800000,5.822000,5.822000,3808000
8/22/2012,5.802000,6.008000,5.802000,5.990000,5.990000,3877500
8/23/2012,6.000000,6.170000,5.930000,6.146000,6.146000,7355000
8/24/2012,6.012000,6.048000,5.882000,5.900000,5.900000,7147000
8/27/2012,5.914000,5.940000,5.634000,5.664000,5.664000,6752000
8/28/2012,5.680000,5.876000,5.600000,5.738000,5.738000,7013500
8/29/2012,5.698000,5.728000,5.604000,5.682000,5.682000,4194500
8/30/2012,5.720000,5.748000,5.620000,5.682000,5.682000,3282000
8/31/2012,5.722000,5.768000,5.640000,5.704000,5.704000,2699000
9/4/2012,5.704000,5.798000,5.580000,5.628000,5.628000,3762500
9/5/2012,5.602000,5.700000,5.562000,5.588000,5.588000,3196500
9/6/2012,5.600000,5.780000,5.580000,5.710000,5.710000,4208500
9/7/2012,5.710000,5.914000,5.700000,5.870000,5.870000,4766000
9/10/2012,5.840000,5.870000,5.460000,5.474000,5.474000,7416500
9/11/2012,5.552000,5.632000,5.480000,5.560000,5.560000,5074500
9/12/2012,5.580000,5.716000,5.560000,5.656000,5.656000,5726000
9/13/2012,5.714000,5.900000,5.696000,5.896000,5.896000,7423500
9/14/2012,6.000000,6.130000,5.930000,6.078000,6.078000,7683000
9/17/2012,6.470000,6.556000,6.302000,6.508000,6.508000,16064000
9/18/2012,6.376000,6.380000,6.136000,6.268000,6.268000,8942500
9/19/2012,6.200000,6.348000,6.188000,6.210000,6.210000,5242500
9/20/2012,6.186000,6.300000,6.136000,6.180000,6.180000,4562000
9/21/2012,6.220000,6.298000,5.908000,6.004000,6.004000,9350000
9/24/2012,5.902000,6.206000,5.880000,6.132000,6.132000,6509500
9/25/2012,5.724000,5.896000,5.506000,5.532000,5.532000,28402000
9/26/2012,5.532000,5.680000,5.496000,5.508000,5.508000,7636000
9/27/2012,5.564000,5.708000,5.520000,5.698000,5.698000,8793000
9/28/2012,5.746000,5.978000,5.722000,5.856000,5.856000,21717000
10/1/2012,5.900000,5.978000,5.800000,5.832000,5.832000,4422000
10/2/2012,5.856000,5.978000,5.800000,5.960000,5.960000,3645000
10/3/2012,5.950000,5.990000,5.848000,5.860000,5.860000,5264000
10/4/2012,6.000000,6.020000,5.730000,5.880000,5.880000,7706500
10/5/2012,5.940000,5.962000,5.736000,5.778000,5.778000,4693000
10/8/2012,5.772000,5.880000,5.722000,5.850000,5.850000,4448500
10/9/2012,5.824000,5.824000,5.650000,5.674000,5.674000,5965000
10/10/2012,5.678000,5.744000,5.602000,5.680000,5.680000,2518000
10/11/2012,5.788000,5.796000,5.650000,5.664000,5.664000,2253000
10/12/2012,5.664000,5.746000,5.500000,5.528000,5.528000,4938000
10/15/2012,5.604000,5.610000,5.372000,5.466000,5.466000,7343500
10/16/2012,5.534000,5.618000,5.468000,5.612000,5.612000,2396500
10/17/2012,5.650000,5.768000,5.560000,5.764000,5.764000,3340000
10/18/2012,5.798000,5.798000,5.556000,5.608000,5.608000,3705000
10/19/2012,5.566000,5.640000,5.460000,5.548000,5.548000,5137000
10/22/2012,5.598000,5.600000,5.472000,5.570000,5.570000,2351000
10/23/2012,5.476000,5.712000,5.474000,5.678000,5.678000,3745000
10/24/2012,5.704000,5.704000,5.450000,5.484000,5.484000,5082000
10/25/2012,5.560000,5.560000,5.490000,5.504000,5.504000,2888500
10/26/2012,5.506000,5.560000,5.404000,5.476000,5.476000,2387000
10/31/2012,5.540000,5.670000,5.474000,5.626000,5.626000,3876000
11/1/2012,5.650000,5.898000,5.640000,5.850000,5.850000,5120500
11/2/2012,5.854000,5.910000,5.710000,5.784000,5.784000,5151500
11/5/2012,5.960000,6.316000,5.866000,6.300000,6.300000,10244500
11/6/2012,6.122000,6.240000,5.990000,6.230000,6.230000,11620000
11/7/2012,6.200000,6.410000,6.162000,6.308000,6.308000,8572500
11/8/2012,6.202000,6.376000,6.188000,6.262000,6.262000,6370000
11/9/2012,6.120000,6.186000,5.970000,6.064000,6.064000,4315000
11/12/2012,6.058000,6.284000,6.032000,6.214000,6.214000,2779500
11/13/2012,6.258000,6.400000,6.144000,6.322000,6.322000,4991500
11/14/2012,6.392000,6.424000,6.240000,6.276000,6.276000,4356500
11/15/2012,6.260000,6.288000,6.100000,6.164000,6.164000,4920000
11/16/2012,6.230000,6.400000,6.118000,6.368000,6.368000,4543500
11/19/2012,6.414000,6.650000,6.368000,6.584000,6.584000,6962000
11/20/2012,6.560000,6.620000,6.382000,6.600000,6.600000,4612500
11/21/2012,6.522000,6.694000,6.458000,6.494000,6.494000,4816000
11/23/2012,6.520000,6.566000,6.340000,6.426000,6.426000,2151500
11/26/2012,6.420000,6.460000,6.324000,6.454000,6.454000,2479000
11/27/2012,6.426000,6.532000,6.304000,6.430000,6.430000,4554000
11/28/2012,6.400000,6.858000,6.382000,6.646000,6.646000,7626000
11/29/2012,6.688000,6.800000,6.574000,6.738000,6.738000,5517000
11/30/2012,6.726000,6.856000,6.602000,6.764000,6.764000,7101500
12/3/2012,6.778000,7.000000,6.700000,6.924000,6.924000,10428500
12/4/2012,6.816000,6.960000,6.710000,6.780000,6.780000,6316500
12/5/2012,6.764000,6.838000,6.716000,6.742000,6.742000,3307500
12/6/2012,6.764000,6.960000,6.700000,6.780000,6.780000,3302000
12/7/2012,6.860000,6.898000,6.770000,6.834000,6.834000,3322000
12/10/2012,6.886000,6.960000,6.836000,6.914000,6.914000,4649000
12/11/2012,6.920000,7.100000,6.892000,7.056000,7.056000,7863000
12/12/2012,7.042000,7.160000,6.990000,7.052000,7.052000,10319000
12/13/2012,7.052000,7.060000,6.550000,6.722000,6.722000,10756500
12/14/2012,6.756000,6.880000,6.718000,6.762000,6.762000,5115000
12/17/2012,6.754000,6.900000,6.750000,6.880000,6.880000,4124500
12/18/2012,6.852000,7.014000,6.852000,6.918000,6.918000,7769500
12/19/2012,6.950000,7.052000,6.904000,6.922000,6.922000,6494000
12/20/2012,6.902000,6.958000,6.810000,6.886000,6.886000,4606000
12/21/2012,6.788000,6.834000,6.716000,6.800000,6.800000,7462000
12/24/2012,6.728000,6.870000,6.710000,6.856000,6.856000,1879000
12/26/2012,6.792000,6.900000,6.700000,6.718000,6.718000,3007000
12/27/2012,6.700000,6.782000,6.600000,6.738000,6.738000,2805500
12/28/2012,6.676000,6.730000,6.604000,6.644000,6.644000,2070500
12/31/2012,6.600000,6.794000,6.600000,6.774000,6.774000,2974500
1/2/2013,7.000000,7.090000,6.942000,7.072000,7.072000,5974000
1/3/2013,7.036000,7.090000,6.950000,6.954000,6.954000,3710000
1/4/2013,6.960000,6.960000,6.784000,6.880000,6.880000,3370000
1/7/2013,6.960000,6.960000,6.780000,6.868000,6.868000,2210000
1/8/2013,6.900000,6.900000,6.622000,6.736000,6.736000,6420000
1/9/2013,6.802000,6.838000,6.680000,6.728000,6.728000,3490000
1/10/2013,6.774000,6.798000,6.676000,6.706000,6.706000,4612500
1/11/2013,6.808000,6.808000,6.422000,6.582000,6.582000,7816000
1/14/2013,6.616000,6.676000,6.570000,6.652000,6.652000,4625500
1/15/2013,6.622000,6.850000,6.616000,6.780000,6.780000,8121000
1/16/2013,6.770000,6.846000,6.746000,6.820000,6.820000,6891000
1/17/2013,6.832000,6.970000,6.784000,6.876000,6.876000,7183500
1/18/2013,6.948000,6.956000,6.764000,6.904000,6.904000,17775500
1/22/2013,6.912000,7.110000,6.852000,7.038000,7.038000,9601000
1/23/2013,7.004000,7.248000,6.992000,7.200000,7.200000,7821500
1/24/2013,7.200000,7.544000,7.168000,7.398000,7.398000,9852000
1/25/2013,7.400000,7.508000,7.360000,7.396000,7.396000,6439000
1/28/2013,7.372000,7.742000,7.372000,7.606000,7.606000,9930000
1/29/2013,7.620000,7.688000,7.426000,7.590000,7.590000,7133000
1/30/2013,7.570000,7.600000,7.486000,7.504000,7.504000,4840500
1/31/2013,7.574000,7.574000,7.386000,7.502000,7.502000,4507000
2/1/2013,7.634000,7.700000,7.524000,7.660000,7.660000,5503000
2/4/2013,7.680000,7.684000,7.518000,7.548000,7.548000,5640000
2/5/2013,7.600000,7.730000,7.536000,7.626000,7.626000,6551000
2/6/2013,7.636000,7.878000,7.580000,7.834000,7.834000,9466000
2/7/2013,7.838000,7.936000,7.790000,7.896000,7.896000,5983000
2/8/2013,7.890000,8.000000,7.828000,7.848000,7.848000,5699000
2/11/2013,7.596000,7.830000,7.500000,7.684000,7.684000,16331500
2/12/2013,7.690000,7.774000,7.458000,7.578000,7.578000,11306500
2/13/2013,7.660000,7.800000,7.610000,7.690000,7.690000,4834000
2/14/2013,7.728000,7.750000,7.642000,7.654000,7.654000,4953500
2/15/2013,7.700000,7.702000,7.390000,7.408000,7.408000,10088000
2/19/2013,7.472000,7.858000,7.462000,7.856000,7.856000,13507000
2/20/2013,7.860000,7.930000,7.692000,7.708000,7.708000,15610000
2/21/2013,7.298000,7.478000,6.908000,7.032000,7.032000,45189000
2/22/2013,7.144000,7.278000,7.120000,7.222000,7.222000,12736500
2/25/2013,7.230000,7.350000,6.868000,6.876000,6.876000,14447000
2/26/2013,6.892000,6.992000,6.760000,6.886000,6.886000,13814500
2/27/2013,6.882000,7.082000,6.880000,7.020000,7.020000,9796000
2/28/2013,7.178000,7.220000,6.874000,6.966000,6.966000,9824500
3/1/2013,7.000000,7.016000,6.850000,6.930000,6.930000,7733000
3/4/2013,6.954000,7.166000,6.940000,7.116000,7.116000,8788500
3/5/2013,7.200000,7.384000,7.158000,7.330000,7.330000,10435000
3/6/2013,7.402000,7.576000,7.394000,7.538000,7.538000,5750000
3/7/2013,7.546000,7.730000,7.376000,7.646000,7.646000,5791500
3/8/2013,7.612000,7.888000,7.472000,7.694000,7.694000,4560500
3/11/2013,7.774000,7.888000,7.730000,7.820000,7.820000,7897500
3/12/2013,7.780000,7.876000,7.770000,7.824000,7.824000,6375500
3/13/2013,7.800000,7.898000,7.762000,7.796000,7.796000,4110000
3/14/2013,7.780000,7.782000,7.354000,7.370000,7.370000,10105000
3/15/2013,7.328000,7.330000,7.042000,7.058000,7.058000,16398000
3/18/2013,7.060000,7.212000,6.984000,7.030000,7.030000,6580500
3/19/2013,7.050000,7.120000,6.988000,7.016000,7.016000,5492500
3/20/2013,7.052000,7.214000,7.032000,7.190000,7.190000,7115000
3/21/2013,7.190000,7.412000,7.148000,7.202000,7.202000,5731500
3/22/2013,7.240000,7.360000,7.240000,7.324000,7.324000,2201000
3/25/2013,7.420000,7.704000,7.354000,7.506000,7.506000,11894000
3/26/2013,7.596000,7.644000,7.532000,7.572000,7.572000,9041000
3/27/2013,7.588000,7.676000,7.462000,7.632000,7.632000,6481500
3/28/2013,7.646000,7.648000,7.550000,7.578000,7.578000,5793500
4/1/2013,8.472000,9.336000,8.340000,8.786000,8.786000,70492500
4/2/2013,8.720000,9.100000,8.702000,8.868000,8.868000,33262000
4/3/2013,8.620000,8.694000,8.042000,8.220000,8.220000,28218000
4/4/2013,8.222000,8.450000,8.162000,8.402000,8.402000,11324000
4/5/2013,8.400000,8.400000,8.100000,8.274000,8.274000,7762000
4/8/2013,8.394000,8.510000,8.302000,8.366000,8.366000,8395000
4/9/2013,8.360000,8.366000,8.066000,8.100000,8.100000,8480500
4/10/2013,8.140000,8.402000,8.122000,8.372000,8.372000,10605500
4/11/2013,8.412000,8.910000,8.350000,8.718000,8.718000,17237000
4/12/2013,8.650000,9.028000,8.610000,8.750000,8.750000,15747000
4/15/2013,8.700000,8.760000,8.502000,8.660000,8.660000,8407000
4/16/2013,8.838000,9.228000,8.782000,9.118000,9.118000,15902000
4/17/2013,9.100000,9.190000,8.908000,9.090000,9.090000,10592500
4/18/2013,9.196000,9.520000,9.078000,9.394000,9.394000,16839500
4/19/2013,9.492000,9.976000,9.414000,9.566000,9.566000,15058500
4/22/2013,9.720000,10.040000,9.550000,10.038000,10.038000,19697000
4/23/2013,10.200000,10.584000,10.132000,10.202000,10.202000,18669000
4/24/2013,10.180000,10.210000,9.796000,10.086000,10.086000,13150000
4/25/2013,10.100000,10.480000,10.100000,10.400000,10.400000,13979500
4/26/2013,10.626000,10.748000,10.124000,10.240000,10.240000,18110500
4/29/2013,10.352000,10.998000,10.240000,10.988000,10.988000,18198500
4/30/2013,11.200000,11.636000,10.752000,10.798000,10.798000,27613000
5/1/2013,11.198000,11.198000,10.600000,10.656000,10.656000,13714000
5/2/2013,10.770000,11.054000,10.740000,10.822000,10.822000,15252000
5/3/2013,11.294000,11.294000,10.900000,10.910000,10.910000,16893500
5/6/2013,11.278000,11.932000,11.100000,11.900000,11.900000,21833500
5/7/2013,12.400000,12.474000,11.024000,11.102000,11.102000,49955000
5/8/2013,11.500000,11.640000,11.142000,11.158000,11.158000,33849500
5/9/2013,14.024000,15.154000,12.738000,13.880000,13.880000,143025000
5/10/2013,13.930000,16.200001,13.850000,15.352000,15.352000,125413000
5/13/2013,16.198000,17.600000,15.830000,17.559999,17.559999,112084500
5/14/2013,18.844000,19.424000,16.230000,16.648001,16.648001,185819500
5/15/2013,16.360001,17.375999,15.622000,16.968000,16.968000,84393500
5/16/2013,18.940001,19.000000,17.732000,18.450001,18.450001,108070000
5/17/2013,18.500000,18.888000,17.500000,18.299999,18.299999,95011000
5/20/2013,18.224001,18.500000,17.726000,17.988001,17.988001,41742000
5/21/2013,17.700001,17.997999,17.056000,17.518000,17.518000,44991000
5/22/2013,17.274000,18.191999,17.100000,17.448000,17.448000,42840000
5/23/2013,16.962000,18.601999,16.610001,18.546000,18.546000,60111000
5/24/2013,18.520000,19.590000,18.400000,19.416000,19.416000,80621000
5/28/2013,20.309999,22.150000,20.059999,22.066000,22.066000,98459500
5/29/2013,22.709999,22.980000,19.799999,20.926001,20.926001,125497500
5/30/2013,20.492001,21.908001,20.240000,20.990000,20.990000,80668500
5/31/2013,21.252001,21.288000,19.546000,19.552000,19.552000,75860000
6/3/2013,19.524000,19.524000,17.650000,18.518000,18.518000,95698000
6/4/2013,18.549999,19.284000,18.480000,18.968000,18.968000,44280500
6/5/2013,18.732000,19.594000,17.822001,19.073999,19.073999,61124000
6/6/2013,19.049999,19.854000,19.021999,19.469999,19.469999,47554500
6/7/2013,19.600000,20.580000,19.340000,20.408001,20.408001,53558000
6/10/2013,19.785999,20.504000,19.714001,20.010000,20.010000,46143000
6/11/2013,19.636000,19.736000,18.809999,18.893999,18.893999,36970000
6/12/2013,19.360001,20.096001,19.150000,19.546000,19.546000,45963500
6/13/2013,19.799999,19.856001,19.024000,19.636000,19.636000,29808000
6/14/2013,20.000000,20.504000,19.865999,20.059999,20.059999,32823500
6/17/2013,20.719999,20.950001,20.240000,20.440001,20.440001,35331000
6/18/2013,20.350000,20.796000,19.840000,20.677999,20.677999,43976500
6/19/2013,20.412001,21.334000,20.402000,20.936001,20.936001,42894500
6/20/2013,20.930000,21.426001,19.889999,20.129999,20.129999,50532500
6/21/2013,20.740000,20.740000,19.500000,19.910000,19.910000,58593000
6/24/2013,19.299999,20.573999,19.059999,20.298000,20.298000,35599000
6/25/2013,20.620001,20.840000,20.110001,20.480000,20.480000,29243500
6/26/2013,20.760000,21.174000,20.532000,21.143999,21.143999,33013000
6/27/2013,21.350000,22.049999,21.226000,21.850000,21.850000,43724500
6/28/2013,21.714001,21.888000,21.341999,21.472000,21.472000,28743000
7/1/2013,21.872000,23.554001,21.830000,23.436001,23.436001,54518000
7/2/2013,23.650000,24.378000,23.100000,23.563999,23.563999,60320500
7/3/2013,23.600000,23.850000,22.854000,23.048000,23.048000,24033500
7/5/2013,23.664000,24.056000,23.139999,24.018000,24.018000,34093500
7/8/2013,24.274000,24.436001,23.764000,24.322001,24.322001,39071000
7/9/2013,24.927999,25.063999,24.382000,24.690001,24.690001,43016500
7/10/2013,24.638000,24.650000,24.158001,24.454000,24.454000,28000500
7/11/2013,24.976000,25.218000,24.469999,25.122000,25.122000,37418000
7/12/2013,25.100000,25.988001,24.902000,25.980000,25.980000,56720000
7/15/2013,26.606001,26.652000,25.364000,25.452000,25.452000,49612000
7/16/2013,25.256001,25.264000,21.459999,21.809999,21.809999,161859500
7/17/2013,21.304001,24.323999,20.900000,24.049999,24.049999,130145000
7/18/2013,24.194000,24.546000,23.236000,23.806000,23.806000,56990500
7/19/2013,23.700001,24.110001,23.302000,23.936001,23.936001,29451500
7/22/2013,23.978001,25.336000,23.976000,24.486000,24.486000,48989000
7/23/2013,24.799999,25.112000,24.364000,24.548000,24.548000,38682000
7/24/2013,24.893999,24.900000,23.912001,24.340000,24.340000,34345000
7/25/2013,24.080000,24.950001,24.038000,24.813999,24.813999,26421500
7/26/2013,25.628000,26.136000,25.322001,25.878000,25.878000,48165500
7/29/2013,25.864000,27.073999,25.650000,26.924000,26.924000,48394500
7/30/2013,26.959999,27.497999,25.636000,26.348000,26.348000,65635000
7/31/2013,26.514000,26.993999,26.290001,26.856001,26.856001,31758500
8/1/2013,27.000000,27.304001,26.525999,27.110001,27.110001,26618000
8/2/2013,26.917999,27.650000,26.722000,27.600000,27.600000,31349500
8/5/2013,28.002001,28.978001,27.930000,28.936001,28.936001,51003500
8/6/2013,28.950001,29.146000,28.219999,28.430000,28.430000,46272500
8/7/2013,28.378000,28.389999,26.472000,26.846001,26.846001,91061000
8/8/2013,30.870001,31.775999,30.091999,30.695999,30.695999,136234000
8/9/2013,30.480000,31.190001,30.250000,30.600000,30.600000,44638500
8/12/2013,29.886000,30.100000,28.410000,29.476000,29.476000,74561000
8/13/2013,29.900000,29.968000,28.889999,29.086000,29.086000,43744500
8/14/2013,28.544001,28.968000,27.610001,27.872000,27.872000,58469000
8/15/2013,27.285999,28.719999,27.000000,27.934000,27.934000,50896000
8/16/2013,28.326000,28.782000,28.194000,28.400000,28.400000,35540500
8/19/2013,28.686001,29.476000,28.566000,28.980000,28.980000,40188500
8/20/2013,29.730000,29.955999,29.400000,29.916000,29.916000,32091000
8/21/2013,30.000000,30.062000,29.250000,29.572001,29.572001,31331500
8/22/2013,29.844000,31.496000,29.628000,31.420000,31.420000,52962000
8/23/2013,31.400000,32.459999,31.000000,32.368000,32.368000,64659500
8/26/2013,33.029999,34.599998,32.049999,32.844002,32.844002,120855500
8/27/2013,32.459999,33.759998,32.189999,33.402000,33.402000,87834500
8/28/2013,33.812000,34.299999,32.650002,33.290001,33.290001,73700500
8/29/2013,32.844002,33.549999,32.501999,33.212002,33.212002,47180000
8/30/2013,33.273998,33.841999,32.792000,33.799999,33.799999,55142000
9/3/2013,34.680000,34.740002,33.279999,33.787998,33.787998,60305500
9/4/2013,33.953999,34.324001,33.112000,34.124001,34.124001,57378500
9/5/2013,34.020000,34.299999,33.650002,33.986000,33.986000,33426500
9/6/2013,33.714001,33.939999,33.029999,33.394001,33.394001,43098500
9/9/2013,32.624001,32.900002,31.702000,32.139999,32.139999,71722500
9/10/2013,32.290001,33.500000,32.125999,33.273998,33.273998,44839000
9/11/2013,33.282001,33.580002,32.425999,32.703999,32.703999,29162500
9/12/2013,32.799999,33.352001,32.102001,32.986000,32.986000,30800000
9/13/2013,32.554001,33.273998,32.431999,33.108002,33.108002,27006000
9/16/2013,33.599998,34.169998,33.169998,33.316002,33.316002,37874500
9/17/2013,33.015999,33.683998,32.672001,33.245998,33.245998,27484500
